OPEN,HIGH,LOW,CLOSE,Volume,Dividends,Stock Splits,CODES,DATES,POSITIONS,COST,ASSETS
96.3,96.96,96.3,96.86,22050300,0.0,0,QQQ,2014-11-12,358.0,23815.99999999999,34475.4
97.04,97.63,96.82,97.27,28027800,0.0,0,QQQ,2014-11-13,358.0,23815.99999999999,34740.32
97.24,97.57,96.92,97.57,19251300,0.0,0,QQQ,2014-11-14,358.0,23815.99999999999,34811.92
97.35,97.57,96.82,97.28,23361600,0.0,0,QQQ,2014-11-17,360.0,24010.69999999999,35046.0
97.37,98.14,97.36,98.01,26336800,0.0,0,QQQ,2014-11-18,360.0,24010.69999999999,35053.200000000004
97.91,97.91,97.11,97.57,23760200,0.0,0,QQQ,2014-11-19,360.0,24010.69999999999,35247.6
97.15,98.09,97.07,98.0,22874000,0.0,0,QQQ,2014-11-20,360.0,24010.69999999999,34974.0
98.87,98.96,97.88,98.19,34049100,0.0,0,QQQ,2014-11-21,360.0,24010.69999999999,35593.200000000004
98.45,99.0,98.37,98.96,17928300,0.0,0,QQQ,2014-11-24,362.0,24207.59999999999,35638.9
99.11,99.4,98.85,99.11,17526000,0.0,0,QQQ,2014-11-25,362.0,24207.59999999999,35877.82
99.2,99.81,99.1,99.75,18973800,0.0,0,QQQ,2014-11-26,362.0,24207.59999999999,35910.4
100.01,100.44,99.95,100.21,17360400,0.0,0,QQQ,2014-11-28,362.0,24207.59999999999,36203.62
99.94,100.13,98.71,99.08,35969500,0.0,0,QQQ,2014-12-01,364.0,24407.479999999992,36378.159999999996
99.18,99.65,98.97,99.47,26031300,0.0,0,QQQ,2014-12-02,364.0,24407.479999999992,36101.520000000004
99.63,99.8,99.03,99.65,32974300,0.0,0,QQQ,2014-12-03,364.0,24407.479999999992,36265.32
99.56,99.99,99.19,99.61,31008800,0.0,0,QQQ,2014-12-04,364.0,24407.479999999992,36239.840000000004
99.77,99.92,99.4,99.62,25622200,0.0,0,QQQ,2014-12-05,364.0,24407.479999999992,36316.28
99.36,99.8,98.39,98.91,32685800,0.0,0,QQQ,2014-12-08,366.0,24606.199999999993,36365.76
97.75,99.3,97.4,99.22,46035100,0.0,0,QQQ,2014-12-09,366.0,24606.199999999993,35776.5
99.04,99.29,97.48,97.66,39330100,0.0,0,QQQ,2014-12-10,366.0,24606.199999999993,36248.64
97.94,99.3,97.92,98.12,47576000,0.0,0,QQQ,2014-12-11,366.0,24606.199999999993,35846.04
97.19,98.3,97.05,97.05,46889400,0.0,0,QQQ,2014-12-12,366.0,24606.199999999993,35571.54
97.56,97.92,95.78,96.05,52968400,0.0,0,QQQ,2014-12-15,368.0,24801.319999999992,35902.08
95.45,96.87,94.49,94.51,65348600,0.0,0,QQQ,2014-12-16,368.0,24801.319999999992,35125.6
94.58,96.51,94.46,96.23,79715300,0.0,0,QQQ,2014-12-17,368.0,24801.319999999992,34805.44
97.61,98.56,97.35,98.55,49840900,0.0,0,QQQ,2014-12-18,368.0,24801.319999999992,35920.48
98.65,99.38,98.4,98.98,51419900,0.39,0,QQQ,2014-12-19,368.0,24801.319999999992,36303.200000000004
98.82,99.26,98.77,99.23,33869200,0.0,0,QQQ,2014-12-22,370.0,24998.959999999992,36563.399999999994
99.59,99.6,98.76,98.88,30156900,0.0,0,QQQ,2014-12-23,370.0,24998.959999999992,36848.3
99.0,99.34,98.93,98.96,14291300,0.0,0,QQQ,2014-12-24,370.0,24998.959999999992,36630.0
99.25,99.87,99.22,99.67,13924300,0.0,0,QQQ,2014-12-26,370.0,24998.959999999992,36722.5
99.57,99.86,99.51,99.65,17073800,0.0,0,QQQ,2014-12-29,372.0,25198.09999999999,37040.04
99.36,99.59,98.85,98.98,18604000,0.0,0,QQQ,2014-12-30,372.0,25198.09999999999,36961.92
99.15,99.54,97.82,97.97,24367100,0.0,0,QQQ,2014-12-31,372.0,25198.09999999999,36883.8
98.45,98.87,97.2,97.67,31314600,0.0,0,QQQ,2015-01-02,372.0,25198.09999999999,36623.4
97.25,97.36,95.96,96.24,36521300,0.0,0,QQQ,2015-01-05,374.0,25392.59999999999,36371.5
96.38,96.54,94.52,94.95,66205500,0.0,0,QQQ,2015-01-06,374.0,25392.59999999999,36046.119999999995
95.58,96.4,95.35,96.17,37577400,0.0,0,QQQ,2015-01-07,374.0,25392.59999999999,35746.92
96.99,98.2,96.89,98.01,40212600,0.0,0,QQQ,2015-01-08,374.0,25392.59999999999,36274.259999999995
98.32,98.35,96.8,97.37,41410100,0.0,0,QQQ,2015-01-09,374.0,25392.59999999999,36771.68
97.56,97.66,96.11,96.35,34129800,0.0,0,QQQ,2015-01-12,376.0,25587.71999999999,36682.56
97.29,98.32,95.55,96.33,56162300,0.0,0,QQQ,2015-01-13,376.0,25587.71999999999,36581.04
95.36,96.29,94.95,95.79,51354200,0.0,0,QQQ,2015-01-14,376.0,25587.71999999999,35855.36
96.24,96.39,94.44,94.55,51005400,0.0,0,QQQ,2015-01-15,376.0,25587.71999999999,36186.24
94.43,95.78,94.28,95.66,35362200,0.0,0,QQQ,2015-01-16,376.0,25587.71999999999,35505.68
96.24,96.67,95.16,96.42,30964100,0.0,0,QQQ,2015-01-20,376.0,25587.71999999999,36186.24
96.14,97.37,95.79,96.91,40128800,0.0,0,QQQ,2015-01-21,376.0,25587.71999999999,36148.64
97.29,98.81,96.44,98.71,40887200,0.0,0,QQQ,2015-01-22,376.0,25587.71999999999,36581.04
98.7,99.23,98.41,98.93,34783000,0.0,0,QQQ,2015-01-23,376.0,25587.71999999999,37111.200000000004
98.81,98.99,98.31,98.81,19960900,0.0,0,QQQ,2015-01-26,378.0,25785.33999999999,37350.18
97.26,97.31,95.93,96.25,45253200,0.0,0,QQQ,2015-01-27,378.0,25785.33999999999,36764.28
97.8,97.9,95.74,95.76,43591700,0.0,0,QQQ,2015-01-28,378.0,25785.33999999999,36968.4
95.68,96.86,94.85,96.68,46539700,0.0,0,QQQ,2015-01-29,378.0,25785.33999999999,36167.04
96.59,97.33,95.79,95.93,42927600,0.0,0,QQQ,2015-01-30,378.0,25785.33999999999,36511.020000000004
96.15,96.85,94.65,96.76,43624700,0.0,0,QQQ,2015-02-02,380.0,25977.63999999999,36537.0
97.11,97.76,96.48,97.69,30750400,0.0,0,QQQ,2015-02-03,380.0,25977.63999999999,36901.8
97.29,98.25,97.08,97.61,34073200,0.0,0,QQQ,2015-02-04,380.0,25977.63999999999,36970.200000000004
97.85,98.52,97.61,98.45,23605500,0.0,0,QQQ,2015-02-05,380.0,25977.63999999999,37183.0
98.6,98.84,97.5,97.85,34169300,0.0,0,QQQ,2015-02-06,380.0,25977.63999999999,37468.0
97.47,98.0,97.3,97.54,22604700,0.0,0,QQQ,2015-02-09,382.0,26172.579999999987,37233.54
98.08,99.19,97.93,99.06,23686500,0.0,0,QQQ,2015-02-10,382.0,26172.579999999987,37466.56
99.17,99.65,98.98,99.42,20303600,0.0,0,QQQ,2015-02-11,382.0,26172.579999999987,37882.94
100.06,100.61,99.91,100.58,22520300,0.0,0,QQQ,2015-02-12,382.0,26172.579999999987,38222.92
100.86,101.46,100.67,101.44,29030200,0.0,0,QQQ,2015-02-13,382.0,26172.579999999987,38528.52
101.44,101.6,101.18,101.53,17675300,0.0,0,QQQ,2015-02-17,382.0,26172.579999999987,38750.08
101.41,101.73,101.28,101.68,15149600,0.0,0,QQQ,2015-02-18,382.0,26172.579999999987,38738.619999999995
101.61,102.25,101.58,102.18,19828100,0.0,0,QQQ,2015-02-19,382.0,26172.579999999987,38815.02
102.11,102.92,101.79,102.86,28336700,0.0,0,QQQ,2015-02-20,382.0,26172.579999999987,39006.02
102.81,103.0,102.58,102.97,17868000,0.0,0,QQQ,2015-02-23,384.0,26378.199999999986,39479.04
102.83,103.17,102.52,103.04,19745000,0.0,0,QQQ,2015-02-24,384.0,26378.199999999986,39486.72
102.89,103.29,102.56,102.79,19472300,0.0,0,QQQ,2015-02-25,384.0,26378.199999999986,39509.76
102.89,103.37,102.61,103.31,22255500,0.0,0,QQQ,2015-02-26,384.0,26378.199999999986,39509.76
103.27,103.34,102.69,102.85,27757600,0.0,0,QQQ,2015-02-27,384.0,26378.199999999986,39655.68
103.05,103.82,103.03,103.78,22988600,0.0,0,QQQ,2015-03-02,386.0,26584.299999999985,39777.299999999996
103.47,103.57,102.64,103.3,20788900,0.0,0,QQQ,2015-03-03,386.0,26584.299999999985,39939.42
102.96,103.11,102.34,102.9,21007400,0.0,0,QQQ,2015-03-04,386.0,26584.299999999985,39742.56
103.17,103.39,102.65,103.08,15381000,0.0,0,QQQ,2015-03-05,386.0,26584.299999999985,39823.62
102.95,103.15,101.66,101.91,30990400,0.0,0,QQQ,2015-03-06,386.0,26584.299999999985,39738.700000000004
102.12,102.46,101.71,102.21,26237100,0.0,0,QQQ,2015-03-09,388.0,26788.539999999986,39622.560000000005
101.48,101.51,100.31,100.31,34234500,0.0,0,QQQ,2015-03-10,388.0,26788.539999999986,39374.24
100.46,100.59,99.69,99.73,25459700,0.0,0,QQQ,2015-03-11,388.0,26788.539999999986,38978.479999999996
99.66,100.5,99.59,100.39,21473200,0.0,0,QQQ,2015-03-12,388.0,26788.539999999986,38668.08
100.29,100.69,99.32,99.95,42021100,0.0,0,QQQ,2015-03-13,388.0,26788.539999999986,38912.520000000004
100.32,101.28,100.22,101.24,25674100,0.0,0,QQQ,2015-03-16,390.0,26989.179999999986,39124.799999999996
100.97,101.56,100.73,101.4,19603800,0.0,0,QQQ,2015-03-17,390.0,26989.179999999986,39378.3
101.13,102.86,100.6,102.4,40622200,0.0,0,QQQ,2015-03-18,390.0,26989.179999999986,39440.7
102.5,102.83,102.35,102.55,31314000,0.0,0,QQQ,2015-03-19,390.0,26989.179999999986,39975.0
103.39,103.73,103.19,103.21,31761400,0.25,0,QQQ,2015-03-20,390.0,26989.179999999986,40322.1
103.16,103.44,102.98,103.01,17268500,0.0,0,QQQ,2015-03-23,392.0,27195.499999999985,40438.72
103.0,103.48,102.62,102.64,22445300,0.0,0,QQQ,2015-03-24,392.0,27195.499999999985,40376.0
102.8,102.9,100.26,100.29,41581400,0.0,0,QQQ,2015-03-25,392.0,27195.499999999985,40297.6
99.47,100.52,99.13,99.95,47846300,0.0,0,QQQ,2015-03-26,392.0,27195.499999999985,38992.24
99.93,100.59,99.78,100.35,33878400,0.0,0,QQQ,2015-03-27,392.0,27195.499999999985,39172.560000000005
100.96,101.59,100.96,101.5,30570200,0.0,0,QQQ,2015-03-30,394.0,27397.419999999984,39778.24
101.22,101.43,100.4,100.43,30488100,0.0,0,QQQ,2015-03-31,394.0,27397.419999999984,39880.68
100.43,100.45,99.26,99.9,32970500,0.0,0,QQQ,2015-04-01,394.0,27397.419999999984,39569.420000000006
100.0,100.29,99.65,99.97,19164200,0.0,0,QQQ,2015-04-02,394.0,27397.419999999984,39400.0
99.38,101.06,99.23,100.79,24451100,0.0,0,QQQ,2015-04-06,396.0,27596.179999999982,39354.479999999996
100.73,101.47,100.62,100.62,19379400,0.0,0,QQQ,2015-04-07,396.0,27596.179999999982,39889.08
100.66,101.56,100.65,101.42,25866900,0.0,0,QQQ,2015-04-08,396.0,27596.179999999982,39861.36
101.37,102.09,101.03,102.05,23114700,0.0,0,QQQ,2015-04-09,396.0,27596.179999999982,40142.520000000004
102.02,102.48,101.79,102.47,17164300,0.0,0,QQQ,2015-04-10,396.0,27596.179999999982,40399.92
102.55,103.07,102.1,102.22,17783500,0.0,0,QQQ,2015-04-13,398.0,27801.27999999998,40814.9
102.11,102.41,101.34,101.92,23755700,0.0,0,QQQ,2015-04-14,398.0,27801.27999999998,40639.78
102.19,102.78,102.06,102.56,21128600,0.0,0,QQQ,2015-04-15,398.0,27801.27999999998,40671.62
102.28,102.6,102.14,102.41,16195300,0.0,0,QQQ,2015-04-16,398.0,27801.27999999998,40707.44
101.44,101.71,100.38,100.82,46514000,0.0,0,QQQ,2015-04-17,398.0,27801.27999999998,40373.12
101.32,102.51,101.28,102.33,28945900,0.0,0,QQQ,2015-04-20,400.0,28003.91999999998,40528.0
102.92,103.1,102.64,102.77,22759800,0.0,0,QQQ,2015-04-21,400.0,28003.91999999998,41168.0
103.03,103.5,102.37,103.33,21429200,0.0,0,QQQ,2015-04-22,400.0,28003.91999999998,41212.0
102.98,104.18,102.96,103.72,29473200,0.0,0,QQQ,2015-04-23,400.0,28003.91999999998,41192.0
104.81,105.27,104.64,105.13,32508100,0.0,0,QQQ,2015-04-24,400.0,28003.91999999998,41924.0
105.52,105.71,104.63,104.86,31121300,0.0,0,QQQ,2015-04-27,402.0,28214.95999999998,42419.04
104.93,105.13,103.77,104.65,36849200,0.0,0,QQQ,2015-04-28,402.0,28214.95999999998,42181.86
104.07,104.68,103.42,103.99,34043900,0.0,0,QQQ,2015-04-29,402.0,28214.95999999998,41836.14
103.4,103.82,101.82,102.36,44080500,0.0,0,QQQ,2015-04-30,402.0,28214.95999999998,41566.8
102.76,103.77,102.74,103.71,32874300,0.0,0,QQQ,2015-05-01,402.0,28214.95999999998,41309.520000000004
104.04,104.53,103.82,103.88,23507300,0.0,0,QQQ,2015-05-04,404.0,28423.039999999983,42032.16
103.47,103.66,102.14,102.19,47843300,0.0,0,QQQ,2015-05-05,404.0,28423.039999999983,41801.88
102.37,102.66,100.81,101.48,42687200,0.0,0,QQQ,2015-05-06,404.0,28423.039999999983,41357.48
101.45,102.38,101.38,102.09,29335800,0.0,0,QQQ,2015-05-07,404.0,28423.039999999983,40985.8
103.15,103.58,102.99,103.37,33023300,0.0,0,QQQ,2015-05-08,404.0,28423.039999999983,41672.600000000006
103.43,103.64,102.89,102.97,19679300,0.0,0,QQQ,2015-05-11,406.0,28629.899999999983,41992.58
102.36,103.02,101.57,102.5,33665000,0.0,0,QQQ,2015-05-12,406.0,28629.899999999983,41558.159999999996
102.95,103.48,102.56,102.71,20738400,0.0,0,QQQ,2015-05-13,406.0,28629.899999999983,41797.700000000004
103.55,104.3,103.17,104.21,23904200,0.0,0,QQQ,2015-05-14,406.0,28629.899999999983,42041.299999999996
104.48,104.62,103.96,104.21,23937400,0.0,0,QQQ,2015-05-15,406.0,28629.899999999983,42418.880000000005
104.04,104.88,103.96,104.67,17631100,0.0,0,QQQ,2015-05-18,408.0,28837.979999999985,42448.32
104.78,104.94,104.38,104.55,14212900,0.0,0,QQQ,2015-05-19,408.0,28837.979999999985,42750.24
104.63,105.25,104.07,104.62,21131900,0.0,0,QQQ,2015-05-20,408.0,28837.979999999985,42689.04
104.44,105.31,104.29,105.16,16771800,0.0,0,QQQ,2015-05-21,408.0,28837.979999999985,42611.52
105.04,105.44,104.97,105.06,13543800,0.0,0,QQQ,2015-05-22,408.0,28837.979999999985,42856.32
104.83,104.97,103.43,103.85,25488400,0.0,0,QQQ,2015-05-26,408.0,28837.979999999985,42770.64
104.16,105.64,103.94,105.52,30572700,0.0,0,QQQ,2015-05-27,408.0,28837.979999999985,42497.28
105.32,105.57,104.96,105.29,17302400,0.0,0,QQQ,2015-05-28,408.0,28837.979999999985,42970.56
105.22,105.36,104.41,104.66,30383000,0.0,0,QQQ,2015-05-29,408.0,28837.979999999985,42929.76
105.22,105.3,104.16,105.01,24570200,0.0,0,QQQ,2015-06-01,410.0,29048.419999999984,43140.2
104.62,105.19,104.11,104.68,19449600,0.0,0,QQQ,2015-06-02,410.0,29048.419999999984,42894.200000000004
105.15,105.38,104.74,104.99,20507200,0.0,0,QQQ,2015-06-03,410.0,29048.419999999984,43111.5
104.4,105.07,103.86,104.19,31374600,0.0,0,QQQ,2015-06-04,410.0,29048.419999999984,42804.0
104.07,104.32,103.31,103.95,22641700,0.0,0,QQQ,2015-06-05,410.0,29048.419999999984,42668.7
103.9,103.97,102.68,102.89,24549200,0.0,0,QQQ,2015-06-08,412.0,29256.219999999983,42806.8
102.64,103.09,101.95,102.72,27554600,0.0,0,QQQ,2015-06-09,412.0,29256.219999999983,42287.68
103.07,104.43,102.96,104.13,30297900,0.0,0,QQQ,2015-06-10,412.0,29256.219999999983,42464.84
104.48,104.75,104.1,104.28,17593500,0.0,0,QQQ,2015-06-11,412.0,29256.219999999983,43045.76
103.73,103.95,103.28,103.42,27201800,0.0,0,QQQ,2015-06-12,412.0,29256.219999999983,42736.76
102.65,103.07,102.05,102.91,31238800,0.0,0,QQQ,2015-06-15,414.0,29461.519999999982,42497.100000000006
102.8,103.64,102.76,103.47,16456900,0.0,0,QQQ,2015-06-16,414.0,29461.519999999982,42559.2
103.64,104.09,103.12,103.76,23296700,0.0,0,QQQ,2015-06-17,414.0,29461.519999999982,42906.96
104.14,105.45,104.08,105.27,43032400,0.0,0,QQQ,2015-06-18,414.0,29461.519999999982,43113.96
105.32,105.41,104.67,104.75,27877600,0.25,0,QQQ,2015-06-19,414.0,29461.519999999982,43602.479999999996
105.52,105.83,105.28,105.52,19120900,0.0,0,QQQ,2015-06-22,416.0,29672.559999999983,43896.32
105.63,105.7,105.17,105.61,18127900,0.0,0,QQQ,2015-06-23,416.0,29672.559999999983,43942.08
105.48,105.93,105.03,105.06,15815900,0.0,0,QQQ,2015-06-24,416.0,29672.559999999983,43879.68
105.47,105.58,104.68,104.85,18326700,0.0,0,QQQ,2015-06-25,416.0,29672.559999999983,43875.52
104.83,105.07,103.77,104.16,32311700,0.0,0,QQQ,2015-06-26,416.0,29672.559999999983,43609.28
103.0,103.57,101.65,101.7,50874900,0.0,0,QQQ,2015-06-29,418.0,29878.559999999983,43054.0
102.46,102.68,101.74,102.06,34809900,0.0,0,QQQ,2015-06-30,418.0,29878.559999999983,42828.28
103.07,103.28,102.39,102.87,21293000,0.0,0,QQQ,2015-07-01,418.0,29878.559999999983,43083.259999999995
103.17,103.25,102.58,102.9,20499400,0.0,0,QQQ,2015-07-02,418.0,29878.559999999983,43125.06
102.25,103.25,102.03,102.66,24311000,0.0,0,QQQ,2015-07-06,420.0,30083.059999999983,42945.0
102.77,103.01,100.88,102.92,44230800,0.0,0,QQQ,2015-07-07,420.0,30083.059999999983,43163.4
102.18,102.31,100.93,101.13,39691500,0.0,0,QQQ,2015-07-08,420.0,30083.059999999983,42915.600000000006
102.47,102.56,101.06,101.07,28381000,0.0,0,QQQ,2015-07-09,420.0,30083.059999999983,43037.4
102.41,102.99,102.04,102.61,26415800,0.0,0,QQQ,2015-07-10,420.0,30083.059999999983,43012.2
103.5,104.5,103.49,104.41,25780700,0.0,0,QQQ,2015-07-13,422.0,30290.059999999983,43677.0
104.56,105.39,104.5,105.1,21977200,0.0,0,QQQ,2015-07-14,422.0,30290.059999999983,44124.32
105.3,105.62,104.92,105.21,28631500,0.0,0,QQQ,2015-07-15,422.0,30290.059999999983,44436.6
106.08,106.72,105.87,106.7,29838900,0.0,0,QQQ,2015-07-16,422.0,30290.059999999983,44765.76
107.56,108.27,107.38,108.27,35926800,0.0,0,QQQ,2015-07-17,422.0,30290.059999999983,45390.32
108.5,109.04,108.17,108.65,26539000,0.0,0,QQQ,2015-07-20,424.0,30507.059999999983,46004.0
108.68,108.86,108.26,108.58,35468900,0.0,0,QQQ,2015-07-21,424.0,30507.059999999983,46080.32
106.92,107.87,106.92,107.35,35575000,0.0,0,QQQ,2015-07-22,424.0,30507.059999999983,45334.08
107.45,107.81,106.67,106.95,25698300,0.0,0,QQQ,2015-07-23,424.0,30507.059999999983,45558.8
107.52,107.71,105.74,105.9,30844700,0.0,0,QQQ,2015-07-24,424.0,30507.059999999983,45588.479999999996
105.3,105.76,104.8,105.02,35994800,0.0,0,QQQ,2015-07-27,426.0,30717.65999999998,44857.799999999996
105.49,106.14,104.65,105.93,33553500,0.0,0,QQQ,2015-07-28,426.0,30717.65999999998,44938.74
106.16,106.56,105.75,106.33,26714100,0.0,0,QQQ,2015-07-29,426.0,30717.65999999998,45224.159999999996
106.08,107.02,105.44,106.83,25438100,0.0,0,QQQ,2015-07-30,426.0,30717.65999999998,45190.08
107.17,107.23,106.49,106.71,22081700,0.0,0,QQQ,2015-07-31,426.0,30717.65999999998,45654.42
106.73,107.03,105.67,106.38,25001800,0.0,0,QQQ,2015-08-03,428.0,30931.11999999998,45680.44
106.33,106.52,105.74,106.18,22132300,0.0,0,QQQ,2015-08-04,428.0,30931.11999999998,45509.24
106.77,107.71,106.64,107.0,28989900,0.0,0,QQQ,2015-08-05,428.0,30931.11999999998,45697.56
107.09,107.24,104.8,105.28,42125400,0.0,0,QQQ,2015-08-06,428.0,30931.11999999998,45834.520000000004
105.02,105.4,104.28,105.15,30006800,0.0,0,QQQ,2015-08-07,428.0,30931.11999999998,44948.56
105.81,106.58,105.81,106.35,21500800,0.0,0,QQQ,2015-08-10,430.0,31142.73999999998,45498.3
105.79,106.2,104.4,104.99,36123300,0.0,0,QQQ,2015-08-11,430.0,31142.73999999998,45489.700000000004
104.26,105.56,103.16,105.35,41889000,0.0,0,QQQ,2015-08-12,430.0,31142.73999999998,44831.8
105.45,105.96,104.95,105.18,22510500,0.0,0,QQQ,2015-08-13,430.0,31142.73999999998,45343.5
104.93,105.49,104.72,105.34,17924900,0.0,0,QQQ,2015-08-14,430.0,31142.73999999998,45119.9
105.08,106.24,104.81,106.22,21224900,0.0,0,QQQ,2015-08-17,432.0,31352.89999999998,45394.56
106.07,106.16,105.53,105.67,13984400,0.0,0,QQQ,2015-08-18,432.0,31352.89999999998,45822.24
105.35,105.91,104.37,104.98,42511400,0.0,0,QQQ,2015-08-19,432.0,31352.89999999998,45511.2
104.0,104.34,102.06,102.07,57747300,0.0,0,QQQ,2015-08-20,432.0,31352.89999999998,44928.0
100.63,101.49,97.61,97.61,97763400,0.0,0,QQQ,2015-08-21,432.0,31352.89999999998,43472.159999999996
89.82,97.73,80.77,93.85,150829900,0.0,0,QQQ,2015-08-24,434.0,31532.53999999998,38981.88
97.29,97.93,93.42,93.5,75088300,0.0,0,QQQ,2015-08-25,434.0,31532.53999999998,42223.86
96.24,98.4,94.3,98.21,104103800,0.0,0,QQQ,2015-08-26,434.0,31532.53999999998,41768.159999999996
99.63,100.76,98.45,100.7,69377700,0.0,0,QQQ,2015-08-27,434.0,31532.53999999998,43239.42
100.16,101.04,99.94,100.68,49919600,0.0,0,QQQ,2015-08-28,434.0,31532.53999999998,43469.439999999995
100.11,100.67,99.18,99.43,39549400,0.0,0,QQQ,2015-08-31,436.0,31732.75999999998,43647.96
96.95,98.46,95.92,96.32,73155500,0.0,0,QQQ,2015-09-01,436.0,31732.75999999998,42270.200000000004
98.07,99.06,96.94,99.04,43963600,0.0,0,QQQ,2015-09-02,436.0,31732.75999999998,42758.52
99.43,100.11,98.28,98.55,45131800,0.0,0,QQQ,2015-09-03,436.0,31732.75999999998,43351.48
97.2,98.04,96.84,97.38,49379600,0.0,0,QQQ,2015-09-04,436.0,31732.75999999998,42379.200000000004
99.25,100.25,98.84,100.12,37343500,0.0,0,QQQ,2015-09-08,436.0,31732.75999999998,43273.0
101.31,101.33,98.74,99.0,47146700,0.0,0,QQQ,2015-09-09,436.0,31732.75999999998,44171.16
98.89,100.73,98.77,100.08,47686700,0.0,0,QQQ,2015-09-10,436.0,31732.75999999998,43116.04
99.62,100.63,99.33,100.63,29106100,0.0,0,QQQ,2015-09-11,436.0,31732.75999999998,43434.32
101.0,101.02,99.94,100.32,19718800,0.0,0,QQQ,2015-09-14,438.0,31934.75999999998,44238.0
100.56,101.82,100.19,101.51,30020200,0.0,0,QQQ,2015-09-15,438.0,31934.75999999998,44045.28
101.53,102.17,101.17,102.08,31329100,0.0,0,QQQ,2015-09-16,438.0,31934.75999999998,44470.14
101.97,103.64,101.65,102.12,56139800,0.0,0,QQQ,2015-09-17,438.0,31934.75999999998,44662.86
100.55,101.86,100.49,100.66,48384000,0.26,0,QQQ,2015-09-18,438.0,31934.75999999998,44040.9
101.22,101.81,100.07,100.98,35772600,0.0,0,QQQ,2015-09-21,440.0,32137.19999999998,44536.8
99.43,99.78,98.54,99.47,47359700,0.0,0,QQQ,2015-09-22,440.0,32137.19999999998,43749.200000000004
99.74,100.0,99.03,99.55,21775100,0.0,0,QQQ,2015-09-23,440.0,32137.19999999998,43885.6
98.58,99.56,97.72,99.18,38284300,0.0,0,QQQ,2015-09-24,440.0,32137.19999999998,43375.2
100.24,100.34,97.73,98.34,44700000,0.0,0,QQQ,2015-09-25,440.0,32137.19999999998,44105.6
97.92,97.99,95.26,95.54,44077500,0.0,0,QQQ,2015-09-28,442.0,32333.03999999998,43280.64
95.78,96.76,94.36,95.05,49315500,0.0,0,QQQ,2015-09-29,442.0,32333.03999999998,42334.76
96.4,97.34,96.03,97.23,41411400,0.0,0,QQQ,2015-09-30,442.0,32333.03999999998,42608.8
97.41,97.68,96.12,97.67,39339100,0.0,0,QQQ,2015-10-01,442.0,32333.03999999998,43055.22
96.32,99.38,96.01,99.38,59370900,0.0,0,QQQ,2015-10-02,442.0,32333.03999999998,42573.439999999995
100.12,101.08,99.9,100.81,32853500,0.0,0,QQQ,2015-10-05,444.0,32533.27999999998,44453.28
100.57,100.9,99.55,100.33,33051500,0.0,0,QQQ,2015-10-06,444.0,32533.27999999998,44653.079999999994
100.96,101.15,99.65,100.93,37389300,0.0,0,QQQ,2015-10-07,444.0,32533.27999999998,44826.24
100.55,101.5,99.57,101.33,50188900,0.0,0,QQQ,2015-10-08,444.0,32533.27999999998,44644.2
101.38,101.98,101.1,101.79,23916200,0.0,0,QQQ,2015-10-09,444.0,32533.27999999998,45012.72
101.98,102.23,101.62,102.04,16162000,0.0,0,QQQ,2015-10-12,446.0,32737.23999999998,45483.08
101.46,102.49,101.29,101.38,26999600,0.0,0,QQQ,2015-10-13,446.0,32737.23999999998,45251.159999999996
101.38,101.89,100.8,101.22,30902600,0.0,0,QQQ,2015-10-14,446.0,32737.23999999998,45215.479999999996
101.59,102.89,101.46,102.88,38393800,0.0,0,QQQ,2015-10-15,446.0,32737.23999999998,45309.14
103.1,103.37,102.6,103.31,27091100,0.0,0,QQQ,2015-10-16,446.0,32737.23999999998,45982.6
103.18,103.97,102.95,103.9,23776300,0.0,0,QQQ,2015-10-19,448.0,32943.59999999998,46224.64
103.72,103.94,103.01,103.37,23404700,0.0,0,QQQ,2015-10-20,448.0,32943.59999999998,46466.56
103.89,104.0,102.7,102.74,30195200,0.0,0,QQQ,2015-10-21,448.0,32943.59999999998,46542.72
103.65,104.92,103.36,104.83,42778700,0.0,0,QQQ,2015-10-22,448.0,32943.59999999998,46435.200000000004
107.65,108.2,107.09,107.76,53170900,0.0,0,QQQ,2015-10-23,448.0,32943.59999999998,48227.200000000004
107.69,108.04,107.28,107.83,25918000,0.0,0,QQQ,2015-10-26,450.0,33158.979999999974,48460.5
107.54,108.2,107.52,108.05,31390500,0.0,0,QQQ,2015-10-27,450.0,33158.979999999974,48393.0
108.21,108.95,107.34,108.95,42221900,0.0,0,QQQ,2015-10-28,450.0,33158.979999999974,48694.5
108.45,108.96,108.34,108.78,24913300,0.0,0,QQQ,2015-10-29,450.0,33158.979999999974,48802.5
108.82,109.01,108.26,108.29,27199200,0.0,0,QQQ,2015-10-30,450.0,33158.979999999974,48969.0
108.58,109.65,108.35,109.51,22176900,0.0,0,QQQ,2015-11-02,452.0,33376.13999999998,49078.159999999996
109.29,110.29,109.13,109.89,20418400,0.0,0,QQQ,2015-11-03,452.0,33376.13999999998,49399.08
110.26,110.33,109.45,109.9,28633000,0.0,0,QQQ,2015-11-04,452.0,33376.13999999998,49837.520000000004
110.0,110.27,109.03,109.61,25004100,0.0,0,QQQ,2015-11-05,452.0,33376.13999999998,49720.0
109.4,109.81,108.7,109.68,29924900,0.0,0,QQQ,2015-11-06,452.0,33376.13999999998,49448.8
